Date,TMIN (¡C),TMAX (¡C),Ave Wind Speed,PRCP (mm),SNOW (mm)
2016-05-08T00:00:00,9.4,18.9,2.1,4.1,0
2016-05-09T00:00:00,11.1,22.2,2.3,0,0
2016-05-10T00:00:00,10,17.2,2.2,0,0
2016-05-11T00:00:00,10,24.4,1.1,0,0
2016-05-12T00:00:00,13.3,26.7,1.5,0,0
2016-05-13T00:00:00,13.9,18.3,0,6.4,0
2016-05-14T00:00:00,13.3,22.8,0,0,0
2016-05-15T00:00:00,7.8,15,0,0,0
2016-05-16T00:00:00,6.1,18.9,0,0,0
2016-05-17T00:00:00,11.1,17.8,1.7,0,0
2016-05-18T00:00:00,11.1,20,0,0,0
2016-05-19T00:00:00,12.2,22.8,0.6,0,0
2016-05-20T00:00:00,11.7,24.4,2,0,0
2016-05-21T00:00:00,12.2,18.9,1.7,1,0
2016-05-22T00:00:00,11.1,21.1,1.6,2.3,0
2016-05-23T00:00:00,13.3,25.6,1.1,0.5,0
2016-05-24T00:00:00,14.4,22.8,0.9,4.6,0
2016-05-25T00:00:00,16.1,31.1,1.9,0,0
2016-05-26T00:00:00,20.6,32.2,1.6,0,0
2016-05-27T00:00:00,22.8,30.6,1.7,0,0
2016-05-28T00:00:00,21.7,33.3,2,0,0
2016-05-29T00:00:00,21.1,30.6,2.2,0,0
2016-05-30T00:00:00,20,27.8,1.4,41.9,0
2016-05-31T00:00:00,21.7,29.4,1.4,0,0
2016-06-01T00:00:00,18.9,28.3,2.7,0,0
2016-06-02T00:00:00,16.7,25.6,2.1,0,0
2016-06-03T00:00:00,17.2,21.1,0.6,1,0
2016-06-04T00:00:00,18.9,28.3,1.1,10.2,0
2016-06-05T00:00:00,18.3,21.7,1.5,23.1,0
2016-06-06T00:00:00,18.3,28.3,2.5,0,0
2016-06-07T00:00:00,17.8,29.4,2.3,0,0
2016-06-08T00:00:00,11.1,19.4,3.4,11.4,0
2016-06-09T00:00:00,12.2,21.7,4,0,0
2016-06-10T00:00:00,13.9,25,2.4,0,0
2016-06-11T00:00:00,15,31.1,1.5,0,0
2016-06-12T00:00:00,16.7,28.3,3.6,0,0
2016-06-13T00:00:00,13.9,23.3,3.3,0,0
2016-06-14T00:00:00,14.4,26.1,1.9,0,0
2016-06-15T00:00:00,16.7,29.4,1.1,0,0
2016-06-16T00:00:00,18.3,23.3,0.8,5.6,0
2016-06-17T00:00:00,17.2,25.6,2.1,0,0
2016-06-18T00:00:00,16.1,30.6,1.2,0,0
2016-06-19T00:00:00,18.9,31.1,1.3,0,0
2016-06-20T00:00:00,17.8,28.9,1.4,0,0
2016-06-21T00:00:00,22.2,30.6,2.2,0,0
2016-06-22T00:00:00,20,30,1.8,0,0
2016-06-23T00:00:00,20.6,28.3,0.9,0,0
2016-06-24T00:00:00,19.4,28.9,2.8,0,0
2016-06-25T00:00:00,17.8,30,1.6,0,0
2016-06-26T00:00:00,19.4,30.6,1.1,0,0
2016-06-27T00:00:00,19.4,28.3,2.2,11.4,0
2016-06-28T00:00:00,20,24.4,1.6,3,0
2016-06-29T00:00:00,19.4,28.3,1,0.3,0
2016-06-30T00:00:00,19.4,29.4,1.3,0,0
2016-07-01T00:00:00,18.9,26.1,1.5,21.1,0
2016-07-02T00:00:00,17.2,24.4,2.4,0,0
2016-07-03T00:00:00,17.8,25.6,1.4,0,0
2016-07-04T00:00:00,18.9,28.9,1.4,12.4,0
2016-07-05T00:00:00,20.6,30,1.3,16.8,0
2016-07-06T00:00:00,23.9,32.8,1.1,0,0
2016-07-07T00:00:00,25,31.7,0.9,1,0
2016-07-08T00:00:00,19.4,30,2.4,2,0
2016-07-09T00:00:00,18.3,22.2,1.8,13.5,0
2016-07-10T00:00:00,18.9,26.7,1.9,0,0
2016-07-11T00:00:00,18.3,27.2,1.5,0,0
2016-07-12T00:00:00,20,27.8,1.9,0,0
2016-07-13T00:00:00,21.7,29.4,2.1,0,0
2016-07-14T00:00:00,22.8,31.1,1.3,15.7,0
2016-07-15T00:00:00,26.1,31.1,2,0,0
2016-07-16T00:00:00,23.9,32.2,1.9,0,0
2016-07-17T00:00:00,23.9,31.7,1.2,0,0
2016-07-18T00:00:00,22.2,33.9,2.6,8.9,0
2016-07-19T00:00:00,22.8,28.3,2.2,0,0
2016-07-20T00:00:00,20,29.4,1.4,0,0
2016-07-21T00:00:00,21.7,32.2,2.3,0,0
2016-07-22T00:00:00,23.3,34.4,2.9,0,0
2016-07-23T00:00:00,26.7,35.6,2.2,0,0
2016-07-24T00:00:00,23.9,34.4,1.8,0,0
2016-07-25T00:00:00,22.8,33.9,1.5,25.4,0
2016-07-26T00:00:00,22.2,31.7,1.9,0,0
2016-07-27T00:00:00,23.3,32.8,0.9,0,0
2016-07-28T00:00:00,23.9,35,1.4,0,0
2016-07-29T00:00:00,20.6,29.4,1.9,27.7,0
2016-07-30T00:00:00,22.8,28.9,1.6,6.4,0
2016-07-31T00:00:00,21.7,25.6,1.9,27.4,0
2016-08-01T00:00:00,20.6,26.7,2.2,0,0
2016-08-02T00:00:00,20,26.1,3.1,0,0
2016-08-03T00:00:00,18.9,26.7,1.3,0,0
2016-08-04T00:00:00,19.4,27.2,0.9,0,0
2016-08-05T00:00:00,20.6,28.3,1.7,0,0
2016-08-06T00:00:00,22.2,30.6,2.3,1.3,0
2016-08-07T00:00:00,21.1,30,1.8,0,0
2016-08-08T00:00:00,21.7,30,0.6,0,0
2016-08-09T00:00:00,21.7,30.6,1.2,0,0
2016-08-10T00:00:00,23.9,30,1.8,2.3,0
2016-08-11T00:00:00,23.3,32.8,2,3.8,0
2016-08-12T00:00:00,22.8,33.9,2.3,8.1,0
2016-08-13T00:00:00,27.2,35.6,1.8,0,0
2016-08-14T00:00:00,25.6,34.4,1.7,1.5,0
2016-08-15T00:00:00,25,33.3,1.3,0,0
2016-08-16T00:00:00,25.6,30.6,1.8,2.8,0
2016-08-17T00:00:00,25,29.4,2.4,0.3,0
2016-08-18T00:00:00,22.2,29.4,0.7,0.8,0
2016-08-19T00:00:00,23.3,31.1,1,0.3,0
2016-08-20T00:00:00,21.1,28.3,2.1,20.8,0
2016-08-21T00:00:00,22.8,30,1.9,7.9,0
2016-08-22T00:00:00,18.3,26.1,2.6,0,0
